	taxid_a	taxid_b	protein_a	protein_b	int_type	d_method	pubmedid	source_db	conf_score	id	ipr_a	ipr_b	go_a	go_b	a_remapped_from	b_remapped_from
29	632	9606	Q8D065	O14964	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O14964Q8D065two hybrid pooling approach	['IPR001270', 'IPR003593', 'IPR003959', 'IPR017729', 'IPR018368', 'IPR019489', 'IPR027417', 'IPR036628']	['IPR000306', 'IPR002014', 'IPR003903', 'IPR008942', 'IPR011011', 'IPR013083', 'IPR017073', 'IPR017455', 'IPR024641']	['GO:0005524', 'GO:0019538']	['GO:0005515', 'GO:0005737', 'GO:0005764', 'GO:0005768', 'GO:0005769', 'GO:0005829', 'GO:0006622', 'GO:0006886', 'GO:0007165', 'GO:0008285', 'GO:0010324', 'GO:0010628', 'GO:0015031', 'GO:0016020', 'GO:0016197', 'GO:0016236', 'GO:0016579', 'GO:0019904', 'GO:0031901', 'GO:0032585', 'GO:0033565', 'GO:0036258', 'GO:0042059', 'GO:0042176', 'GO:0043231', 'GO:0043405', 'GO:0044389', 'GO:0046426', 'GO:0046872', 'GO:0061024', 'GO:0070062', 'GO:0072657', 'GO:1903543']		
30	632	9606	P37858	Q9HCC8	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P37858Q9HCC8two hybrid pooling approach	['IPR003593', 'IPR013765', 'IPR020584', 'IPR020587', 'IPR020588', 'IPR023400', 'IPR027417']	['IPR004129', 'IPR017946', 'IPR030395']	['GO:0000166', 'GO:0003677', 'GO:0003697', 'GO:0005524', 'GO:0005737', 'GO:0005829', 'GO:0006259', 'GO:0006281', 'GO:0006310', 'GO:0006974', 'GO:0008094', 'GO:0009432']	['GO:0005737', 'GO:0005856', 'GO:0005884', 'GO:0005886', 'GO:0006629', 'GO:0008081', 'GO:0008889', 'GO:0016020', 'GO:0016021', 'GO:0016787', 'GO:0030027', 'GO:0045669', 'GO:0046872', 'GO:0047394', 'GO:0090527']		
31	632	9606	Q7CFS1	Q92802	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q7CFS1Q92802two hybrid pooling approach	['IPR000917', 'IPR012549', 'IPR017849', 'IPR017850']	['IPR026568', 'IPR027417']	['GO:0003824', 'GO:0005886', 'GO:0008152', 'GO:0008484', 'GO:0009244', 'GO:0009245', 'GO:0016020', 'GO:0016021', 'GO:0043838', 'GO:0016776']	['GO:0000122', 'GO:0001106', 'GO:0003674', 'GO:0005515', 'GO:0005634', 'GO:0017053', 'GO:0019899', 'GO:0070062', 'GO:1902035', 'GO:1902037']		
32	632	9606	Q7CGI4	P06241	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P06241Q7CGI4two hybrid pooling approach	['IPR032816', 'IPR032818']	['IPR000719', 'IPR000980', 'IPR001245', 'IPR001452', 'IPR008266', 'IPR011009', 'IPR017441', 'IPR020635', 'IPR035750', 'IPR036028', 'IPR036860']	['GO:0016020', 'GO:0016021']	['GO:0000165', 'GO:0000166', 'GO:0001664', 'GO:0001764', 'GO:0002223', 'GO:0002250', 'GO:0002376', 'GO:0004672', 'GO:0004713', 'GO:0004715', 'GO:0004871', 'GO:0005088', 'GO:0005102', 'GO:0005515', 'GO:0005524', 'GO:0005634', 'GO:0005737', 'GO:0005739', 'GO:0005768', 'GO:0005829', 'GO:0005884', 'GO:0005886', 'GO:0006468', 'GO:0006816', 'GO:0007166', 'GO:0007169', 'GO:0007275', 'GO:0007411', 'GO:0007417', 'GO:0007596', 'GO:0007612', 'GO:0007631', 'GO:0008360', 'GO:0010629', 'GO:0010976', 'GO:0014068', 'GO:0014069', 'GO:0015631', 'GO:0016020', 'GO:0016032', 'GO:0016301', 'GO:0016310', 'GO:0016477', 'GO:0016740', 'GO:0018108', 'GO:0019899', 'GO:0030154', 'GO:0030168', 'GO:0030425', 'GO:0030900', 'GO:0031234', 'GO:0031295', 'GO:0031397', 'GO:0031802', 'GO:0032403', 'GO:0035556', 'GO:0036120', 'GO:0038083', 'GO:0038096', 'GO:0038111', 'GO:0042110', 'GO:0042127', 'GO:0042177', 'GO:0042493', 'GO:0042531', 'GO:0042608', 'GO:0042609', 'GO:0042610', 'GO:0042802', 'GO:0042981', 'GO:0043123', 'GO:0043231', 'GO:0043524', 'GO:0043548', 'GO:0044325', 'GO:0045087', 'GO:0045121', 'GO:0045471', 'GO:0046777', 'GO:0046854', 'GO:0046872', 'GO:0046875', 'GO:0046934', 'GO:0048010', 'GO:0048013', 'GO:0048156', 'GO:0048813', 'GO:0050690', 'GO:0050730', 'GO:0050798', 'GO:0050852', 'GO:0050900', 'GO:0050966', 'GO:0051428', 'GO:0051897', 'GO:0065009', 'GO:0070851', 'GO:0071363', 'GO:0071375', 'GO:0071560', 'GO:0071944', 'GO:0090314', 'GO:0097062', 'GO:0097718', 'GO:1900182', 'GO:1901216', 'GO:1902951', 'GO:1904645', 'GO:1905664', 'GO:2001240']		
33	632	9606	Q8CZY2	P63244	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P63244Q8CZY2two hybrid pooling approach	['IPR006697', 'IPR011335', 'IPR027417']	['IPR001680', 'IPR015943', 'IPR017986', 'IPR019775', 'IPR020472', 'IPR036322']	['GO:0000166', 'GO:0000724', 'GO:0003677', 'GO:0004003', 'GO:0004386', 'GO:0004518', 'GO:0004519', 'GO:0004527', 'GO:0005524', 'GO:0006281', 'GO:0006974', 'GO:0008854', 'GO:0009338', 'GO:0016787', 'GO:0032508', 'GO:0090305']	['GO:0001891', 'GO:0001934', 'GO:0003723', 'GO:0005080', 'GO:0005102', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005739', 'GO:0005829', 'GO:0005840', 'GO:0005886', 'GO:0006412', 'GO:0006417', 'GO:0006915', 'GO:0006919', 'GO:0007049', 'GO:0007275', 'GO:0007369', 'GO:0008200', 'GO:0008656', 'GO:0010629', 'GO:0010803', 'GO:0015935', 'GO:0016020', 'GO:0016032', 'GO:0016567', 'GO:0017148', 'GO:0019899', 'GO:0019903', 'GO:0030178', 'GO:0030292', 'GO:0030308', 'GO:0030332', 'GO:0030335', 'GO:0030425', 'GO:0030496', 'GO:0030529', 'GO:0030822', 'GO:0030971', 'GO:0032436', 'GO:0032464', 'GO:0032880', 'GO:0032947', 'GO:0033137', 'GO:0035591', 'GO:0040008', 'GO:0042169', 'GO:0042803', 'GO:0042995', 'GO:0042998', 'GO:0043005', 'GO:0043022', 'GO:0043025', 'GO:0043065', 'GO:0043204', 'GO:0043473', 'GO:0043547', 'GO:0044297', 'GO:0045296', 'GO:0048471', 'GO:0048511', 'GO:0050765', 'GO:0051302', 'GO:0051343', 'GO:0051726', 'GO:0051898', 'GO:0051901', 'GO:0061099', 'GO:0070062', 'GO:0071333', 'GO:0071363', 'GO:0072344', 'GO:1900102', 'GO:1903208', 'GO:1990630', 'GO:2000114', 'GO:2000304', 'GO:2000543', 'GO:2001244']		
34	632	9606	O68740	P26641	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O68740P26641two hybrid pooling approach		['IPR001662', 'IPR004045', 'IPR004046', 'IPR010987', 'IPR036249', 'IPR036282', 'IPR036433']	['GO:0004527', 'GO:0005524', 'GO:0090305']	['GO:0003746', 'GO:0004364', 'GO:0005515', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0006412', 'GO:0006414', 'GO:0006749', 'GO:0009615', 'GO:0016020', 'GO:0045296', 'GO:0070062', 'GO:0005783']	O68740	
35	632	9606	Q7CG61	P26641	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P26641Q7CG61two hybrid pooling approach	['IPR023190', 'IPR023214', 'IPR036412']	['IPR001662', 'IPR004045', 'IPR004046', 'IPR010987', 'IPR036249', 'IPR036282', 'IPR036433']	['GO:0004647', 'GO:0006564', 'GO:0016311', 'GO:0016787']	['GO:0003746', 'GO:0004364', 'GO:0005515', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0006412', 'GO:0006414', 'GO:0006749', 'GO:0009615', 'GO:0016020', 'GO:0045296', 'GO:0070062', 'GO:0005783']		
36	632	9606	Q7ARN5	P26641	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P26641Q7ARN5two hybrid pooling approach	['IPR001584', 'IPR006120', 'IPR009057', 'IPR012337', 'IPR017894', 'IPR036397']	['IPR001662', 'IPR004045', 'IPR004046', 'IPR010987', 'IPR036249', 'IPR036282', 'IPR036433']	['GO:0000150', 'GO:0003676', 'GO:0003677', 'GO:0004519', 'GO:0004527', 'GO:0005524', 'GO:0006310', 'GO:0015074', 'GO:0090305']	['GO:0003746', 'GO:0004364', 'GO:0005515', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0006412', 'GO:0006414', 'GO:0006749', 'GO:0009615', 'GO:0016020', 'GO:0045296', 'GO:0070062', 'GO:0005783']		
37	632	9606	Q7ARB3	Q16610	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q16610Q7ARB3two hybrid pooling approach	['IPR001736', 'IPR025202']	['IPR008605', 'IPR020858']	['GO:0003824', 'GO:0004519', 'GO:0004527', 'GO:0005524', 'GO:0090305']	['GO:0001503', 'GO:0001525', 'GO:0001938', 'GO:0001960', 'GO:0002020', 'GO:0002576', 'GO:0002828', 'GO:0004871', 'GO:0005134', 'GO:0005515', 'GO:0005576', 'GO:0005578', 'GO:0005615', 'GO:0006357', 'GO:0006954', 'GO:0007165', 'GO:0008022', 'GO:0010466', 'GO:0019899', 'GO:0030500', 'GO:0030502', 'GO:0031012', 'GO:0031089', 'GO:0031214', 'GO:0043123', 'GO:0043236', 'GO:0045766', 'GO:0070062', 'GO:2000404']		
38	632	9606	Q74R28	Q15723	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q15723Q74R28two hybrid pooling approach	['IPR003439', 'IPR003593', 'IPR008995', 'IPR013611', 'IPR017871', 'IPR017922', 'IPR027417']	['IPR000418', 'IPR022084', 'IPR036388', 'IPR036390']	['GO:0000166', 'GO:0001407', 'GO:0005524', 'GO:0005886', 'GO:0008643', 'GO:0015430', 'GO:0015794', 'GO:0016020', 'GO:0016787', 'GO:0016887', 'GO:0022857', 'GO:0043190', 'GO:0055085', 'GO:0099133']	['GO:0000981', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005829', 'GO:0006351', 'GO:0006355', 'GO:0006357', 'GO:0016604', 'GO:0030154', 'GO:0043565', 'GO:0045892', 'GO:0045893', 'GO:0050855']		
39	632	9606	Q8ZFU4	P14625	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P14625Q8ZFU4two hybrid pooling approach	['IPR002195', 'IPR004721', 'IPR006680', 'IPR032466']	['IPR001404', 'IPR003594', 'IPR019805', 'IPR020568', 'IPR020575', 'IPR036890', 'IPR037196']	['GO:0004151', 'GO:0005829', 'GO:0006207', 'GO:0006221', 'GO:0016787', 'GO:0016812', 'GO:0019856', 'GO:0044205', 'GO:0046872']	['GO:0000166', 'GO:0001666', 'GO:0002224', 'GO:0003723', 'GO:0005509', 'GO:0005515', 'GO:0005524', 'GO:0005576', 'GO:0005634', 'GO:0005783', 'GO:0005788', 'GO:0005789', 'GO:0005829', 'GO:0005886', 'GO:0005925', 'GO:0006457', 'GO:0006898', 'GO:0006950', 'GO:0015031', 'GO:0016020', 'GO:0019903', 'GO:0030433', 'GO:0030496', 'GO:0030970', 'GO:0031012', 'GO:0031247', 'GO:0034663', 'GO:0034975', 'GO:0034976', 'GO:0036500', 'GO:0042470', 'GO:0043066', 'GO:0043234', 'GO:0043666', 'GO:0043687', 'GO:0044267', 'GO:0048471', 'GO:0050750', 'GO:0051082', 'GO:0051208', 'GO:0070062', 'GO:0071318', 'GO:0071682']		
40	632	9606	Q8D194	Q99814	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8D194Q99814two hybrid pooling approach	['IPR004006']	['IPR000014', 'IPR001067', 'IPR001610', 'IPR011598', 'IPR013655', 'IPR013767', 'IPR014887', 'IPR021537', 'IPR035965', 'IPR036638']	['GO:0004371', 'GO:0006071', 'GO:0016301', 'GO:0016310']	['GO:0000981', 'GO:0001077', 'GO:0001525', 'GO:0001666', 'GO:0001892', 'GO:0001974', 'GO:0002027', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005667', 'GO:0005737', 'GO:0005829', 'GO:0006351', 'GO:0006355', 'GO:0006366', 'GO:0006979', 'GO:0007005', 'GO:0007165', 'GO:0007275', 'GO:0007601', 'GO:0008134', 'GO:0016567', 'GO:0016607', 'GO:0030097', 'GO:0030154', 'GO:0030218', 'GO:0030324', 'GO:0035019', 'GO:0035035', 'GO:0042415', 'GO:0043129', 'GO:0043619', 'GO:0043687', 'GO:0045944', 'GO:0046982', 'GO:0046983', 'GO:0048469', 'GO:0048625', 'GO:0055072', 'GO:0061418', 'GO:0071456', 'GO:0043565']		
41	632	9606	Q7CJE7	Q99814	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q7CJE7Q99814two hybrid pooling approach	['IPR004839', 'IPR015421', 'IPR015422', 'IPR015424']	['IPR000014', 'IPR001067', 'IPR001610', 'IPR011598', 'IPR013655', 'IPR013767', 'IPR014887', 'IPR021537', 'IPR035965', 'IPR036638']	['GO:0003824', 'GO:0008483', 'GO:0009058', 'GO:0016740', 'GO:0030170']	['GO:0000981', 'GO:0001077', 'GO:0001525', 'GO:0001666', 'GO:0001892', 'GO:0001974', 'GO:0002027', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005667', 'GO:0005737', 'GO:0005829', 'GO:0006351', 'GO:0006355', 'GO:0006366', 'GO:0006979', 'GO:0007005', 'GO:0007165', 'GO:0007275', 'GO:0007601', 'GO:0008134', 'GO:0016567', 'GO:0016607', 'GO:0030097', 'GO:0030154', 'GO:0030218', 'GO:0030324', 'GO:0035019', 'GO:0035035', 'GO:0042415', 'GO:0043129', 'GO:0043619', 'GO:0043687', 'GO:0045944', 'GO:0046982', 'GO:0046983', 'GO:0048469', 'GO:0048625', 'GO:0055072', 'GO:0061418', 'GO:0071456', 'GO:0043565']		
42	632	9606	Q8CZZ7	Q9Y6C2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8CZZ7Q9Y6C2two hybrid pooling approach	['IPR003395', 'IPR004604', 'IPR027417']	['IPR001073', 'IPR008160', 'IPR008983', 'IPR011489', 'IPR016133']	['GO:0005524', 'GO:0006281', 'GO:0006310', 'GO:0006974']	['GO:0005515', 'GO:0005576', 'GO:0005578', 'GO:0005581', 'GO:0005615', 'GO:0007155', 'GO:0007160', 'GO:0016477', 'GO:0030023', 'GO:0031012', 'GO:0034668', 'GO:0042802', 'GO:0070062', 'GO:0070207', 'GO:0098640', 'GO:1990971']		
43	632	9606	Q7ARD3	P35555	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P35555Q7ARD3two hybrid pooling approach		['IPR000152', 'IPR000742', 'IPR001881', 'IPR009030', 'IPR011398', 'IPR013032', 'IPR017878', 'IPR018097', 'IPR026823', 'IPR036773']	['GO:0004527', 'GO:0005524', 'GO:0090305']	['GO:0001501', 'GO:0001527', 'GO:0001656', 'GO:0001822', 'GO:0005178', 'GO:0005179', 'GO:0005201', 'GO:0005509', 'GO:0005515', 'GO:0005576', 'GO:0005578', 'GO:0005604', 'GO:0005615', 'GO:0005622', 'GO:0005788', 'GO:0006006', 'GO:0007507', 'GO:0008201', 'GO:0010469', 'GO:0010737', 'GO:0022617', 'GO:0030023', 'GO:0030198', 'GO:0031012', 'GO:0032403', 'GO:0033627', 'GO:0034199', 'GO:0035582', 'GO:0035583', 'GO:0042593', 'GO:0042802', 'GO:0043010', 'GO:0043687', 'GO:0044267', 'GO:0045671', 'GO:0048048', 'GO:0048050', 'GO:0070062', 'GO:0071560', 'GO:0090287', 'GO:1990314', 'GO:2001205']	Q7ARD3	
44	632	9606	Q8ZJG9	P50502	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P50502Q8ZJG9two hybrid pooling approach	['IPR001272', 'IPR008210', 'IPR013035', 'IPR015994']	['IPR006636', 'IPR011990', 'IPR013026', 'IPR019734', 'IPR034649']	['GO:0000166', 'GO:0004611', 'GO:0004612', 'GO:0005524', 'GO:0005737', 'GO:0005829', 'GO:0006094', 'GO:0016829', 'GO:0016831', 'GO:0017076', 'GO:0046872']	['GO:0005515', 'GO:0005737', 'GO:0005829', 'GO:0006457', 'GO:0019904', 'GO:0030544', 'GO:0030674', 'GO:0032403', 'GO:0032564', 'GO:0042802', 'GO:0043234', 'GO:0046983', 'GO:0051082', 'GO:0051085', 'GO:0051087', 'GO:0051260', 'GO:0051289', 'GO:0061084', 'GO:0070062']		
45	632	9606	Q7CHR9	P35555	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P35555Q7CHR9two hybrid pooling approach	['IPR000531', 'IPR010105', 'IPR010917', 'IPR012910', 'IPR036942', 'IPR037066']	['IPR000152', 'IPR000742', 'IPR001881', 'IPR009030', 'IPR011398', 'IPR013032', 'IPR017878', 'IPR018097', 'IPR026823', 'IPR036773']	['GO:0004872', 'GO:0005506', 'GO:0009279', 'GO:0015891', 'GO:0016020']	['GO:0001501', 'GO:0001527', 'GO:0001656', 'GO:0001822', 'GO:0005178', 'GO:0005179', 'GO:0005201', 'GO:0005509', 'GO:0005515', 'GO:0005576', 'GO:0005578', 'GO:0005604', 'GO:0005615', 'GO:0005622', 'GO:0005788', 'GO:0006006', 'GO:0007507', 'GO:0008201', 'GO:0010469', 'GO:0010737', 'GO:0022617', 'GO:0030023', 'GO:0030198', 'GO:0031012', 'GO:0032403', 'GO:0033627', 'GO:0034199', 'GO:0035582', 'GO:0035583', 'GO:0042593', 'GO:0042802', 'GO:0043010', 'GO:0043687', 'GO:0044267', 'GO:0045671', 'GO:0048048', 'GO:0048050', 'GO:0070062', 'GO:0071560', 'GO:0090287', 'GO:1990314', 'GO:2001205']		
46	632	9606	Q7CKH8	Q14677	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14677Q7CKH8two hybrid pooling approach	['IPR003423', 'IPR010131']	['IPR008942', 'IPR013809', 'IPR030544']	['GO:0009279', 'GO:0015562', 'GO:0016020', 'GO:0016021', 'GO:0022857', 'GO:0055085']	['GO:0005515', 'GO:0005654', 'GO:0005737', 'GO:0005794', 'GO:0005829', 'GO:0006897', 'GO:0008289', 'GO:0016020', 'GO:0016192', 'GO:0030136', 'GO:0030276', 'GO:0031410', 'GO:0043231', 'GO:0045296', 'GO:0048268', 'GO:0048471']		
47	632	9606	Q8ZCR1	Q14192	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14192Q8ZCR1two hybrid pooling approach	['IPR001085', 'IPR015421', 'IPR015422', 'IPR015424', 'IPR019798']	['IPR001781']	['GO:0003824', 'GO:0004372', 'GO:0005737', 'GO:0006545', 'GO:0006730', 'GO:0008652', 'GO:0016740', 'GO:0019264', 'GO:0030170', 'GO:0035999']	['GO:0000122', 'GO:0001649', 'GO:0003713', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005925', 'GO:0006351', 'GO:0006355', 'GO:0006357', 'GO:0008134', 'GO:0009725', 'GO:0019216', 'GO:0030018', 'GO:0030521', 'GO:0031430', 'GO:0042802', 'GO:0043066', 'GO:0045892', 'GO:0045893', 'GO:0046872', 'GO:0050681', 'GO:0055014', 'GO:0055015', 'GO:0060347']		
48	632	9606	Q8CL35	P30273	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P30273Q8CL35two hybrid pooling approach	['IPR016123', 'IPR025145']	['IPR003110', 'IPR021663']		['GO:0001798', 'GO:0001805', 'GO:0001812', 'GO:0002223', 'GO:0002283', 'GO:0002292', 'GO:0002431', 'GO:0002554', 'GO:0004888', 'GO:0005515', 'GO:0005886', 'GO:0005887', 'GO:0006911', 'GO:0007165', 'GO:0007166', 'GO:0007229', 'GO:0007596', 'GO:0009897', 'GO:0009986', 'GO:0010543', 'GO:0016020', 'GO:0016021', 'GO:0016064', 'GO:0019767', 'GO:0019863', 'GO:0019864', 'GO:0019886', 'GO:0030168', 'GO:0030593', 'GO:0031623', 'GO:0032733', 'GO:0032755', 'GO:0032760', 'GO:0032765', 'GO:0032998', 'GO:0033026', 'GO:0038094', 'GO:0038095', 'GO:0042590', 'GO:0042742', 'GO:0042803', 'GO:0043306', 'GO:0043312', 'GO:0045087', 'GO:0045576', 'GO:0050766', 'GO:0050776', 'GO:0050778', 'GO:0050900', 'GO:0051260', 'GO:0070821', 'GO:0071404', 'GO:0072659', 'GO:0101003']	Q8CL35	
49	632	9606	Q8ZBN6	Q14192	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14192Q8ZBN6two hybrid pooling approach	['IPR001094', 'IPR001433', 'IPR001709', 'IPR003097', 'IPR008254', 'IPR010199', 'IPR017927', 'IPR017938', 'IPR029039', 'IPR029758']	['IPR001781']	['GO:0000103', 'GO:0004783', 'GO:0008652', 'GO:0010181', 'GO:0016491', 'GO:0019344', 'GO:0050660', 'GO:0055114', 'GO:0070814']	['GO:0000122', 'GO:0001649', 'GO:0003713', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005925', 'GO:0006351', 'GO:0006355', 'GO:0006357', 'GO:0008134', 'GO:0009725', 'GO:0019216', 'GO:0030018', 'GO:0030521', 'GO:0031430', 'GO:0042802', 'GO:0043066', 'GO:0045892', 'GO:0045893', 'GO:0046872', 'GO:0050681', 'GO:0055014', 'GO:0055015', 'GO:0060347']		
50	632	9606	Q7CGS8	O94868	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O94868Q7CGS8two hybrid pooling approach	['IPR002698', 'IPR037171']	['IPR001060', 'IPR001452', 'IPR027267', 'IPR031160', 'IPR034934', 'IPR034936', 'IPR035460', 'IPR035556', 'IPR036028']	['GO:0000166', 'GO:0005524', 'GO:0009396', 'GO:0016874', 'GO:0030272', 'GO:0035999', 'GO:0046872']	['GO:0005515', 'GO:0007274', 'GO:0030833', 'GO:0031594', 'GO:0055037']		
51	632	9606	Q7CKL1	Q9HAH7	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q7CKL1Q9HAH7two hybrid pooling approach	['IPR000774', 'IPR001179', 'IPR023566', 'IPR036944']	['IPR023246']	['GO:0000413', 'GO:0003755', 'GO:0006457', 'GO:0016853']			Q9HAH7
52	632	9606	Q7CJG3	Q53EP0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q53EP0Q7CJG3two hybrid pooling approach	['IPR003439', 'IPR003593', 'IPR003838', 'IPR017871', 'IPR017911', 'IPR025857', 'IPR027417']	['IPR003961', 'IPR013783', 'IPR036116']	['GO:0000166', 'GO:0005524', 'GO:0005886', 'GO:0015562', 'GO:0015893', 'GO:0016020', 'GO:0016021', 'GO:0016787', 'GO:0016887', 'GO:0046677', 'GO:0055085']	['GO:0003723', 'GO:0005515', 'GO:0016020', 'GO:0016021']		
53	632	9606	Q7CH40	Q4L180	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q4L180Q7CH40two hybrid pooling approach	['IPR000740', 'IPR009012', 'IPR013805']	['IPR019131']	['GO:0000774', 'GO:0005737', 'GO:0005829', 'GO:0006457', 'GO:0042803', 'GO:0050790', 'GO:0051082', 'GO:0051087']	['GO:0003674', 'GO:0005634', 'GO:0005737', 'GO:0008150', 'GO:0016020']		
54	632	9606	Q7CH71	Q9Y2H6	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q7CH71Q9Y2H6two hybrid pooling approach	['IPR006214']	['IPR003961', 'IPR013783', 'IPR036116']	['GO:0016020', 'GO:0016021']	['GO:0000139', 'GO:0001669', 'GO:0003723', 'GO:0005794', 'GO:0005829', 'GO:0007286', 'GO:0009566', 'GO:0012506', 'GO:0016020', 'GO:0016021', 'GO:0031410', 'GO:0060009', 'GO:0098609']		
55	632	9606	Q7CKA9	Q14254	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14254Q7CKA9two hybrid pooling approach	['IPR025997', 'IPR028082', 'IPR030159']	['IPR001107', 'IPR027705', 'IPR031905', 'IPR036013']	['GO:0005886', 'GO:0015145', 'GO:0015749', 'GO:0016021', 'GO:0043190']	['GO:0001765', 'GO:0001931', 'GO:0002020', 'GO:0002080', 'GO:0005515', 'GO:0005768', 'GO:0005886', 'GO:0005901', 'GO:0005913', 'GO:0005925', 'GO:0007155', 'GO:0008544', 'GO:0010629', 'GO:0016020', 'GO:0016323', 'GO:0016600', 'GO:0030027', 'GO:0030139', 'GO:0031410', 'GO:0031982', 'GO:0035255', 'GO:0044291', 'GO:0044860', 'GO:0045121', 'GO:0045661', 'GO:0046982', 'GO:0048471', 'GO:0050821', 'GO:0070062', 'GO:0072659', 'GO:1902992', 'GO:1903905', 'GO:0016324', 'GO:0034114', 'GO:0034139', 'GO:0030864']		
56	632	9606	Q7CHI8	P63244	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P63244Q7CHI8two hybrid pooling approach	['IPR003593', 'IPR003959', 'IPR008921', 'IPR021886', 'IPR027417', 'IPR032423']	['IPR001680', 'IPR015943', 'IPR017986', 'IPR019775', 'IPR020472', 'IPR036322']	['GO:0003677', 'GO:0005524', 'GO:0006260']	['GO:0001891', 'GO:0001934', 'GO:0003723', 'GO:0005080', 'GO:0005102', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005739', 'GO:0005829', 'GO:0005840', 'GO:0005886', 'GO:0006412', 'GO:0006417', 'GO:0006915', 'GO:0006919', 'GO:0007049', 'GO:0007275', 'GO:0007369', 'GO:0008200', 'GO:0008656', 'GO:0010629', 'GO:0010803', 'GO:0015935', 'GO:0016020', 'GO:0016032', 'GO:0016567', 'GO:0017148', 'GO:0019899', 'GO:0019903', 'GO:0030178', 'GO:0030292', 'GO:0030308', 'GO:0030332', 'GO:0030335', 'GO:0030425', 'GO:0030496', 'GO:0030529', 'GO:0030822', 'GO:0030971', 'GO:0032436', 'GO:0032464', 'GO:0032880', 'GO:0032947', 'GO:0033137', 'GO:0035591', 'GO:0040008', 'GO:0042169', 'GO:0042803', 'GO:0042995', 'GO:0042998', 'GO:0043005', 'GO:0043022', 'GO:0043025', 'GO:0043065', 'GO:0043204', 'GO:0043473', 'GO:0043547', 'GO:0044297', 'GO:0045296', 'GO:0048471', 'GO:0048511', 'GO:0050765', 'GO:0051302', 'GO:0051343', 'GO:0051726', 'GO:0051898', 'GO:0051901', 'GO:0061099', 'GO:0070062', 'GO:0071333', 'GO:0071363', 'GO:0072344', 'GO:1900102', 'GO:1903208', 'GO:1990630', 'GO:2000114', 'GO:2000304', 'GO:2000543', 'GO:2001244']		
