	taxid_a	taxid_b	protein_a	protein_b	int_type	d_method	pubmedid	source_db	conf_score	id	ipr_a	ipr_b	go_a	go_b	a_remapped_from	b_remapped_from
24	1392	9606	Q81LT6	P49720	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P49720Q81LT6two hybrid pooling approach	['IPR002125', 'IPR006262', 'IPR016192', 'IPR016193']	['IPR001353', 'IPR016050', 'IPR023333', 'IPR029055', 'IPR033811']	['GO:0003824', 'GO:0004126', 'GO:0008270', 'GO:0009972', 'GO:0016787', 'GO:0046872']	['GO:0000165', 'GO:0000209', 'GO:0000502', 'GO:0002223', 'GO:0002479', 'GO:0004175', 'GO:0004298', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005829', 'GO:0005839', 'GO:0006508', 'GO:0006521', 'GO:0008233', 'GO:0010972', 'GO:0016032', 'GO:0016579', 'GO:0016787', 'GO:0019774', 'GO:0031145', 'GO:0031146', 'GO:0033209', 'GO:0038061', 'GO:0038095', 'GO:0043161', 'GO:0043488', 'GO:0043687', 'GO:0050852', 'GO:0051436', 'GO:0051437', 'GO:0051603', 'GO:0055085', 'GO:0060071', 'GO:0061418', 'GO:0070062', 'GO:0090090', 'GO:0090263', 'GO:1902036']		
25	1392	9606	A0A1V4BGP0	O00233	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500A0A1V4BGP0O00233two hybrid pooling approach		['IPR001478', 'IPR035269', 'IPR036034']		['GO:0000165', 'GO:0000209', 'GO:0002223', 'GO:0002479', 'GO:0003713', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005829', 'GO:0005838', 'GO:0006511', 'GO:0006521', 'GO:0010972', 'GO:0016579', 'GO:0031145', 'GO:0031146', 'GO:0032024', 'GO:0033209', 'GO:0038061', 'GO:0038095', 'GO:0043161', 'GO:0043425', 'GO:0043488', 'GO:0043687', 'GO:0045893', 'GO:0046676', 'GO:0050852', 'GO:0051436', 'GO:0051437', 'GO:0055085', 'GO:0060071', 'GO:0061418', 'GO:0070682', 'GO:0090090', 'GO:0090263', 'GO:1902036', 'GO:0008540']	A0A1V4BGP0	
26	1392	9606	Q81QA2	Q9NYI0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81QA2Q9NYI0two hybrid pooling approach	['IPR003439', 'IPR003593', 'IPR017871', 'IPR027417']	['IPR000904', 'IPR001849', 'IPR011993', 'IPR023394', 'IPR035999']	['GO:0000166', 'GO:0005524', 'GO:0016887', 'GO:0042626', 'GO:0055085']	['GO:0005085', 'GO:0005086', 'GO:0005886', 'GO:0014069', 'GO:0016020', 'GO:0030054', 'GO:0032012', 'GO:0032587', 'GO:0042995', 'GO:0045202', 'GO:0045211', 'GO:0065009']		
27	1392	9606	Q81LI7	Q5JPF3	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5JPF3Q81LI7two hybrid pooling approach	['IPR002312', 'IPR004115', 'IPR004364', 'IPR004365', 'IPR004524', 'IPR006195', 'IPR012340', 'IPR029351']	['IPR002110', 'IPR020683', 'IPR036770']	['GO:0000166', 'GO:0003676', 'GO:0004812', 'GO:0005524', 'GO:0005737', 'GO:0006412', 'GO:0006418', 'GO:0016874', 'GO:0050560']	['GO:0008200', 'GO:0065009']		
28	1392	9606	Q81S59	Q5SWA1	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5SWA1Q81S59two hybrid pooling approach	['IPR025450']	['IPR019512', 'IPR019523']	['GO:0003674', 'GO:0008150']	['GO:0000164', 'GO:0001933', 'GO:0005515', 'GO:0006417', 'GO:0006979', 'GO:0006983', 'GO:0019888', 'GO:0034976', 'GO:0042542', 'GO:0043666', 'GO:0070262', 'GO:1903898', 'GO:1903912']		
29	1392	9606	Q81PQ4	Q13162	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q13162Q81PQ4two hybrid pooling approach	['IPR014239']	['IPR000866', 'IPR013766', 'IPR019479', 'IPR024706', 'IPR036249']	['GO:0003674', 'GO:0009847']	['GO:0004601', 'GO:0005515', 'GO:0005576', 'GO:0005615', 'GO:0005634', 'GO:0005737', 'GO:0005739', 'GO:0005783', 'GO:0005790', 'GO:0005829', 'GO:0007252', 'GO:0007283', 'GO:0008379', 'GO:0008584', 'GO:0016209', 'GO:0016491', 'GO:0019471', 'GO:0022417', 'GO:0030198', 'GO:0034774', 'GO:0042803', 'GO:0043312', 'GO:0045454', 'GO:0051920', 'GO:0055114', 'GO:0070062', 'GO:0072593', 'GO:0098869', 'GO:1904813', 'GO:2000255']		
30	1392	9606	Q81TW2	Q96L93	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81TW2Q96L93two hybrid pooling approach	['IPR000212', 'IPR011604', 'IPR014016', 'IPR014017', 'IPR014140', 'IPR027417']	['IPR000253', 'IPR001683', 'IPR001752', 'IPR008984', 'IPR019821', 'IPR027417', 'IPR027640', 'IPR036871', 'IPR036961']	['GO:0000166', 'GO:0000724', 'GO:0003677', 'GO:0004003', 'GO:0004518', 'GO:0004527', 'GO:0005524', 'GO:0006259', 'GO:0006281', 'GO:0006974', 'GO:0016787', 'GO:0016788', 'GO:0032508', 'GO:0046872', 'GO:0051536', 'GO:0051539', 'GO:0090305']	['GO:0000166', 'GO:0001704', 'GO:0001919', 'GO:0003777', 'GO:0005524', 'GO:0005547', 'GO:0005737', 'GO:0005768', 'GO:0005769', 'GO:0005829', 'GO:0005856', 'GO:0005871', 'GO:0005874', 'GO:0006895', 'GO:0007018', 'GO:0007173', 'GO:0007492', 'GO:0008017', 'GO:0008289', 'GO:0008543', 'GO:0008574', 'GO:0016020', 'GO:0017137', 'GO:0031901', 'GO:0032266', 'GO:0032801', 'GO:0035091', 'GO:0043325', 'GO:0045022', 'GO:0045335', 'GO:0071346', 'GO:0080025']		
31	1392	9606	Q81WV8	Q2NL98	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q2NL98Q81WV8two hybrid pooling approach	['IPR000292', 'IPR023271', 'IPR024002']		['GO:0016020', 'GO:0022857', 'GO:0055085']	['GO:0005737']		Q2NL98
32	1392	9606	Q81JV4	Q5JPF3	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5JPF3Q81JV4two hybrid pooling approach	['IPR004017', 'IPR009051', 'IPR017896', 'IPR017900', 'IPR036197']	['IPR002110', 'IPR020683', 'IPR036770']	['GO:0051536']	['GO:0008200', 'GO:0065009']		
33	1392	9606	Q81U73	Q2NL98	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q2NL98Q81U73two hybrid pooling approach	['IPR027417']		['GO:0003674', 'GO:0005575', 'GO:0008150', 'GO:0016020', 'GO:0016021']	['GO:0005737']		Q2NL98
34	1392	9606	Q81JH6	P55036	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P55036Q81JH6two hybrid pooling approach	['IPR025669', 'IPR027417']	['IPR002035', 'IPR003903', 'IPR027040', 'IPR036465']	['GO:0016887', 'GO:0030436']	['GO:0000165', 'GO:0000209', 'GO:0000502', 'GO:0002223', 'GO:0002479', 'GO:0003723', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005829', 'GO:0006511', 'GO:0006521', 'GO:0008540', 'GO:0010972', 'GO:0016579', 'GO:0022624', 'GO:0031145', 'GO:0031146', 'GO:0031593', 'GO:0033209', 'GO:0038061', 'GO:0038095', 'GO:0042802', 'GO:0043161', 'GO:0043248', 'GO:0043488', 'GO:0043687', 'GO:0050852', 'GO:0051436', 'GO:0051437', 'GO:0055085', 'GO:0060071', 'GO:0061418', 'GO:0090090', 'GO:0090263', 'GO:1902036']		
35	1392	9606	Q81SQ9	Q7Z5J4	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q7Z5J4Q81SQ9two hybrid pooling approach	['IPR001333']	['IPR001965', 'IPR034732']	['GO:0004180', 'GO:0004181', 'GO:0006508', 'GO:0008233', 'GO:0008237', 'GO:0016787', 'GO:0046872']	['GO:0001501', 'GO:0003700', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005739', 'GO:0006357', 'GO:0032922', 'GO:0035326', 'GO:0040015', 'GO:0045893', 'GO:0045944', 'GO:0046872', 'GO:0048511']		
36	1392	9606	A0A1V4BGP0	Q7Z3K3	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500A0A1V4BGP0Q7Z3K3two hybrid pooling approach		['IPR004875', 'IPR006600', 'IPR009057', 'IPR013087', 'IPR036236']		['GO:0000790', 'GO:0003676', 'GO:0003677', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005694', 'GO:0005737', 'GO:0005829', 'GO:0007049', 'GO:0007064', 'GO:0046872', 'GO:0051301', 'GO:0051382']	A0A1V4BGP0	
37	1392	9606	Q81TN3	Q13427	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q13427Q81TN3two hybrid pooling approach	['IPR019593']	['IPR002130', 'IPR020892', 'IPR024936', 'IPR029000']	['GO:0003674', 'GO:0019028', 'GO:0030436']	['GO:0000413', 'GO:0003723', 'GO:0003755', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005829', 'GO:0006457', 'GO:0008380', 'GO:0016018', 'GO:0016363', 'GO:0016607', 'GO:0016853']		
38	1392	9606	Q81S14	P11940	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P11940Q81S14two hybrid pooling approach	['IPR006680', 'IPR011059', 'IPR023512', 'IPR032466']	['IPR000504', 'IPR002004', 'IPR003954', 'IPR006515', 'IPR035979', 'IPR036053']	['GO:0008150', 'GO:0016787', 'GO:0016810', 'GO:0019239', 'GO:0046872', 'GO:0050270']	['GO:0000184', 'GO:0000289', 'GO:0000398', 'GO:0003676', 'GO:0003723', 'GO:0003730', 'GO:0005515', 'GO:0005634', 'GO:0005681', 'GO:0005737', 'GO:0005829', 'GO:0005925', 'GO:0006378', 'GO:0006397', 'GO:0006413', 'GO:0008022', 'GO:0008143', 'GO:0008266', 'GO:0008380', 'GO:0008494', 'GO:0010494', 'GO:0016020', 'GO:0030529', 'GO:0031047', 'GO:0036464', 'GO:0043488', 'GO:0045070', 'GO:0045727', 'GO:0048255', 'GO:0060213', 'GO:0070062', 'GO:0071013', 'GO:1900153', 'GO:2000623']		
39	1392	9606	Q81TW1	Q9NVD7	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81TW1Q9NVD7two hybrid pooling approach	['IPR000212', 'IPR011335', 'IPR011604', 'IPR014016', 'IPR014017', 'IPR014152', 'IPR027417', 'IPR034739']	['IPR001715', 'IPR028433', 'IPR036872']	['GO:0000166', 'GO:0003677', 'GO:0004003', 'GO:0004386', 'GO:0004518', 'GO:0004527', 'GO:0005524', 'GO:0006259', 'GO:0006281', 'GO:0006302', 'GO:0006974', 'GO:0016787', 'GO:0032508', 'GO:0090305']	['GO:0001525', 'GO:0002040', 'GO:0003148', 'GO:0003779', 'GO:0005515', 'GO:0005737', 'GO:0005829', 'GO:0005856', 'GO:0005886', 'GO:0005925', 'GO:0006935', 'GO:0007155', 'GO:0007163', 'GO:0008360', 'GO:0016020', 'GO:0030018', 'GO:0030030', 'GO:0030054', 'GO:0031532', 'GO:0034113', 'GO:0034446', 'GO:0045296', 'GO:0060271', 'GO:0070252', 'GO:0071670']		
40	1392	9606	Q81RG9	Q504Q3	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q504Q3Q81RG9two hybrid pooling approach	['IPR034660']	['IPR012337', 'IPR013520', 'IPR015943', 'IPR028881', 'IPR028889', 'IPR030843', 'IPR036322', 'IPR036397']	['GO:0003674', 'GO:0005575', 'GO:0008150']	['GO:0000175', 'GO:0000289', 'GO:0000932', 'GO:0003676', 'GO:0004518', 'GO:0004527', 'GO:0004535', 'GO:0005515', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0006397', 'GO:0016787', 'GO:0031251', 'GO:0046872', 'GO:0090305', 'GO:0090503']		
41	1392	9606	Q81VL0	P49585	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P49585Q81VL0two hybrid pooling approach	['IPR003439', 'IPR003593', 'IPR013563', 'IPR017871', 'IPR027417']	['IPR004821', 'IPR014729']	['GO:0000166', 'GO:0005524', 'GO:0006857', 'GO:0015833', 'GO:0016887']	['GO:0003824', 'GO:0004105', 'GO:0005516', 'GO:0005635', 'GO:0005737', 'GO:0005783', 'GO:0005789', 'GO:0005829', 'GO:0005886', 'GO:0006629', 'GO:0006656', 'GO:0006657', 'GO:0008289', 'GO:0008654', 'GO:0009058', 'GO:0016020', 'GO:0016740', 'GO:0016779', 'GO:0031210', 'GO:0042587', 'GO:0042803']		
42	1392	9606	Q81MS2	P40425	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P40425Q81MS2two hybrid pooling approach	['IPR000310', 'IPR008286', 'IPR015421', 'IPR015424', 'IPR036633']	['IPR001356', 'IPR005542', 'IPR009057', 'IPR017970']	['GO:0003824', 'GO:0005737', 'GO:0006520', 'GO:0006596', 'GO:0008295', 'GO:0008792', 'GO:0008923', 'GO:0009446', 'GO:0016829', 'GO:0016831']	['GO:0000977', 'GO:0001228', 'GO:0003677', 'GO:0003682', 'GO:0003700', 'GO:0005515', 'GO:0005634', 'GO:0005667', 'GO:0006351', 'GO:0006355', 'GO:0006366', 'GO:0008134', 'GO:0009954', 'GO:0030326', 'GO:0043565', 'GO:0045944']		
43	1392	9606	Q81WR2	P49585	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P49585Q81WR2two hybrid pooling approach	['IPR018901']	['IPR004821', 'IPR014729']	['GO:0003674', 'GO:0019028', 'GO:0030436']	['GO:0003824', 'GO:0004105', 'GO:0005516', 'GO:0005635', 'GO:0005737', 'GO:0005783', 'GO:0005789', 'GO:0005829', 'GO:0005886', 'GO:0006629', 'GO:0006656', 'GO:0006657', 'GO:0008289', 'GO:0008654', 'GO:0009058', 'GO:0016020', 'GO:0016740', 'GO:0016779', 'GO:0031210', 'GO:0042587', 'GO:0042803']		
44	1392	9606	Q81KQ8	Q15154	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q15154Q81KQ8two hybrid pooling approach	['IPR009293']	['IPR024138', 'IPR031446']	['GO:0003674', 'GO:0005575', 'GO:0008150', 'GO:0016020', 'GO:0016021']	['GO:0000086', 'GO:0000242', 'GO:0001764', 'GO:0005515', 'GO:0005737', 'GO:0005813', 'GO:0005814', 'GO:0005815', 'GO:0005829', 'GO:0005856', 'GO:0007098', 'GO:0010389', 'GO:0016020', 'GO:0022027', 'GO:0030030', 'GO:0031122', 'GO:0031965', 'GO:0034451', 'GO:0034453', 'GO:0034454', 'GO:0035176', 'GO:0035735', 'GO:0035869', 'GO:0036064', 'GO:0042802', 'GO:0042995', 'GO:0043234', 'GO:0045177', 'GO:0050768', 'GO:0060271', 'GO:0071539', 'GO:0090316', 'GO:0097150', 'GO:0097711', 'GO:1905515', 'GO:0097730']		
45	1392	9606	Q81RS8	P78364	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P78364Q81RS8two hybrid pooling approach	['IPR007530']	['IPR001660', 'IPR012313', 'IPR013761', 'IPR015943']	['GO:0016740', 'GO:0016779', 'GO:0046677']	['GO:0003677', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0007275', 'GO:0008270', 'GO:0016574', 'GO:0031519', 'GO:0035102', 'GO:0046872', 'GO:0070317']		
46	1392	9606	Q81JM5	P07237	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P07237Q81JM5two hybrid pooling approach	['IPR003439', 'IPR003593', 'IPR017871', 'IPR027417', 'IPR032781']	['IPR005788', 'IPR005792', 'IPR013766', 'IPR017937', 'IPR036249']	['GO:0000166', 'GO:0005524', 'GO:0016887', 'GO:0042626', 'GO:0055085']	['GO:0003723', 'GO:0003756', 'GO:0004656', 'GO:0005178', 'GO:0005515', 'GO:0005576', 'GO:0005783', 'GO:0005788', 'GO:0005793', 'GO:0005886', 'GO:0005925', 'GO:0006457', 'GO:0009897', 'GO:0015037', 'GO:0016020', 'GO:0016222', 'GO:0016853', 'GO:0018401', 'GO:0019899', 'GO:0031012', 'GO:0034378', 'GO:0034379', 'GO:0034599', 'GO:0034663', 'GO:0034976', 'GO:0035722', 'GO:0042470', 'GO:0043687', 'GO:0044267', 'GO:0045454', 'GO:0046598', 'GO:0046982', 'GO:0055114', 'GO:0070062', 'GO:0071456', 'GO:1902175']		
47	1392	9606	Q81MZ1	P01127	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P01127Q81MZ1two hybrid pooling approach	['IPR000577', 'IPR006002', 'IPR018483', 'IPR018484', 'IPR018485']	['IPR000072', 'IPR006782', 'IPR015583', 'IPR023581', 'IPR029034']	['GO:0005975', 'GO:0016301', 'GO:0016310', 'GO:0016740', 'GO:0016773', 'GO:0019521', 'GO:0046316']	['GO:0000139', 'GO:0000165', 'GO:0001892', 'GO:0001938', 'GO:0002548', 'GO:0002576', 'GO:0003104', 'GO:0005088', 'GO:0005161', 'GO:0005515', 'GO:0005518', 'GO:0005576', 'GO:0005615', 'GO:0005737', 'GO:0005788', 'GO:0005796', 'GO:0006468', 'GO:0007275', 'GO:0007507', 'GO:0008083', 'GO:0008284', 'GO:0009611', 'GO:0009986', 'GO:0010469', 'GO:0010512', 'GO:0010544', 'GO:0010628', 'GO:0010629', 'GO:0014068', 'GO:0014911', 'GO:0016020', 'GO:0016176', 'GO:0016323', 'GO:0018105', 'GO:0018108', 'GO:0030198', 'GO:0030335', 'GO:0031012', 'GO:0031093', 'GO:0031954', 'GO:0032091', 'GO:0032147', 'GO:0032148', 'GO:0035655', 'GO:0035793', 'GO:0038001', 'GO:0042056', 'GO:0042802', 'GO:0042803', 'GO:0043406', 'GO:0043410', 'GO:0043536', 'GO:0043552', 'GO:0045737', 'GO:0045740', 'GO:0045840', 'GO:0045892', 'GO:0045893', 'GO:0046854', 'GO:0046934', 'GO:0046982', 'GO:0048008', 'GO:0048146', 'GO:0048407', 'GO:0048661', 'GO:0050731', 'GO:0050918', 'GO:0050921', 'GO:0051781', 'GO:0051897', 'GO:0060326', 'GO:0061098', 'GO:0070374', 'GO:0070528', 'GO:0071363', 'GO:0071506', 'GO:0072126', 'GO:0072255', 'GO:0072593', 'GO:0090280', 'GO:1900127', 'GO:1902894', 'GO:1902895', 'GO:1904707', 'GO:1904754', 'GO:1905064', 'GO:1905176', 'GO:2000379', 'GO:2000573', 'GO:2000587', 'GO:2000591', 'GO:0030097']		
48	1392	9606	Q81MJ8	P12955	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P12955Q81MJ8two hybrid pooling approach	['IPR002347', 'IPR011294', 'IPR020904', 'IPR036291']	['IPR000994', 'IPR001131', 'IPR007865', 'IPR029149', 'IPR036005']	['GO:0003858', 'GO:0016491', 'GO:0055114']	['GO:0004177', 'GO:0004181', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0006508', 'GO:0006520', 'GO:0008233', 'GO:0008237', 'GO:0016787', 'GO:0016805', 'GO:0030145', 'GO:0030574', 'GO:0046872', 'GO:0070062', 'GO:0102009']		
49	1392	9606	Q81TK5	P07237	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P07237Q81TK5two hybrid pooling approach	['IPR000415', 'IPR020051', 'IPR029479']	['IPR005788', 'IPR005792', 'IPR013766', 'IPR017937', 'IPR036249']	['GO:0003674', 'GO:0005575', 'GO:0008150', 'GO:0016491', 'GO:0055114']	['GO:0003723', 'GO:0003756', 'GO:0004656', 'GO:0005178', 'GO:0005515', 'GO:0005576', 'GO:0005783', 'GO:0005788', 'GO:0005793', 'GO:0005886', 'GO:0005925', 'GO:0006457', 'GO:0009897', 'GO:0015037', 'GO:0016020', 'GO:0016222', 'GO:0016853', 'GO:0018401', 'GO:0019899', 'GO:0031012', 'GO:0034378', 'GO:0034379', 'GO:0034599', 'GO:0034663', 'GO:0034976', 'GO:0035722', 'GO:0042470', 'GO:0043687', 'GO:0044267', 'GO:0045454', 'GO:0046598', 'GO:0046982', 'GO:0055114', 'GO:0070062', 'GO:0071456', 'GO:1902175']		
50	1392	9606	Q81MM5	O15162	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O15162Q81MM5two hybrid pooling approach	['IPR025052']	['IPR005552']	['GO:0003674', 'GO:0005575', 'GO:0008150']	['GO:0001077', 'GO:0003677', 'GO:0005154', 'GO:0005509', 'GO:0005515', 'GO:0005634', 'GO:0005730', 'GO:0005794', 'GO:0005829', 'GO:0005886', 'GO:0005887', 'GO:0006366', 'GO:0006659', 'GO:0006915', 'GO:0006953', 'GO:0010628', 'GO:0016020', 'GO:0016021', 'GO:0017121', 'GO:0017124', 'GO:0017128', 'GO:0019899', 'GO:0030168', 'GO:0031012', 'GO:0033003', 'GO:0035456', 'GO:0042609', 'GO:0045071', 'GO:0045089', 'GO:0045121', 'GO:0045944', 'GO:0051607', 'GO:0060368', 'GO:0070062', 'GO:2000373']		
51	1392	9606	Q81ZG1	Q9BZ71	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81ZG1Q9BZ71two hybrid pooling approach	['IPR001357', 'IPR001679', 'IPR003583', 'IPR004149', 'IPR004150', 'IPR010994', 'IPR012340', 'IPR013839', 'IPR013840', 'IPR018239', 'IPR033136', 'IPR036420']	['IPR004177', 'IPR023214', 'IPR031315', 'IPR036412']	['GO:0003677', 'GO:0003911', 'GO:0006260', 'GO:0006266', 'GO:0006281', 'GO:0006974', 'GO:0016874', 'GO:0046872']	['GO:0005509', 'GO:0005515', 'GO:0005829', 'GO:0006661', 'GO:0008289', 'GO:0008526', 'GO:0012505', 'GO:0015914', 'GO:0016020', 'GO:0016021', 'GO:0030971', 'GO:0046488', 'GO:0046872']		
52	1392	9606	Q81LD0	P13796	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P13796Q81LD0two hybrid pooling approach	['IPR004639', 'IPR005814', 'IPR015421', 'IPR015422', 'IPR015424']	['IPR001589', 'IPR001715', 'IPR002048', 'IPR011992', 'IPR018247', 'IPR036872']	['GO:0003824', 'GO:0005737', 'GO:0006779', 'GO:0006782', 'GO:0008483', 'GO:0016853', 'GO:0030170', 'GO:0033014', 'GO:0042286']	['GO:0001726', 'GO:0001891', 'GO:0002102', 'GO:0002286', 'GO:0003779', 'GO:0005178', 'GO:0005509', 'GO:0005615', 'GO:0005737', 'GO:0005829', 'GO:0005856', 'GO:0005884', 'GO:0005886', 'GO:0005925', 'GO:0010737', 'GO:0015629', 'GO:0016020', 'GO:0016477', 'GO:0022617', 'GO:0030054', 'GO:0030175', 'GO:0031100', 'GO:0032432', 'GO:0032587', 'GO:0033157', 'GO:0035722', 'GO:0042802', 'GO:0042995', 'GO:0046872', 'GO:0051015', 'GO:0051017', 'GO:0051020', 'GO:0051639', 'GO:0051764', 'GO:0070062', 'GO:0071803', 'GO:0044319', 'GO:0001725', 'GO:0048471']		
53	1392	9606	Q81KM0	Q8IVE3	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81KM0Q8IVE3two hybrid pooling approach	['IPR000594', 'IPR035985']	['IPR000299', 'IPR000857', 'IPR001849', 'IPR011993', 'IPR014352', 'IPR019748', 'IPR019749', 'IPR035963']	['GO:0003824', 'GO:0006777', 'GO:0008641']	['GO:0003779', 'GO:0005515', 'GO:0005654', 'GO:0005737', 'GO:0005829', 'GO:0005856', 'GO:0005886', 'GO:0016020', 'GO:0016604', 'GO:0030027', 'GO:0030835', 'GO:0030864', 'GO:0042802', 'GO:0042995']		
54	1392	9606	Q81Z39	Q9Y6X2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81Z39Q9Y6X2two hybrid pooling approach	['IPR036388']	['IPR003034', 'IPR004181', 'IPR023321', 'IPR027226', 'IPR036361']	['GO:0000150', 'GO:0006310']	['GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0006351', 'GO:0006355', 'GO:0008022', 'GO:0008270', 'GO:0009725', 'GO:0010628', 'GO:0015459', 'GO:0016607', 'GO:0016874', 'GO:0016925', 'GO:0019789', 'GO:0019899', 'GO:0030425', 'GO:0033234', 'GO:0033235', 'GO:0045202', 'GO:0045838', 'GO:0046872', 'GO:0047485', 'GO:0065009']		
55	1392	9606	Q81WR2	Q9Y244	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81WR2Q9Y244two hybrid pooling approach	['IPR018901']	['IPR008012']	['GO:0003674', 'GO:0019028', 'GO:0030436']	['GO:0005515', 'GO:0005634', 'GO:0005737', 'GO:0005783', 'GO:0005829', 'GO:0016020', 'GO:0016607', 'GO:0031090', 'GO:0043231', 'GO:0043248']		
56	1392	9606	Q81JH6	Q7Z3K3	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q7Z3K3Q81JH6two hybrid pooling approach	['IPR025669', 'IPR027417']	['IPR004875', 'IPR006600', 'IPR009057', 'IPR013087', 'IPR036236']	['GO:0016887', 'GO:0030436']	['GO:0000790', 'GO:0003676', 'GO:0003677', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005694', 'GO:0005737', 'GO:0005829', 'GO:0007049', 'GO:0007064', 'GO:0046872', 'GO:0051301', 'GO:0051382']		
57	1392	9606	Q81SP4	Q96M27	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81SP4Q96M27two hybrid pooling approach	['IPR005494', 'IPR016185']	['IPR026533', 'IPR026534', 'IPR029001']	['GO:0003674', 'GO:0005575', 'GO:0008150']	['GO:0005515', 'GO:0005794']		
58	1392	9606	Q81SF2	Q59H65	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q59H65Q81SF2two hybrid pooling approach	['IPR001029', 'IPR001492']	['IPR012394', 'IPR015590', 'IPR016160', 'IPR016161', 'IPR016162', 'IPR029510']	['GO:0005198', 'GO:0005576', 'GO:0009288', 'GO:0009420', 'GO:0071973']	['GO:0004030', 'GO:0006081', 'GO:0008152', 'GO:0016020', 'GO:0016021', 'GO:0016491', 'GO:0055114']		
59	1392	9606	Q81NM4	Q5TB80	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5TB80Q81NM4two hybrid pooling approach	['IPR002226', 'IPR010582', 'IPR011614', 'IPR018028', 'IPR020835', 'IPR024708', 'IPR024711', 'IPR037060']	['IPR027267']	['GO:0004096', 'GO:0004601', 'GO:0006979', 'GO:0016491', 'GO:0020037', 'GO:0042744', 'GO:0046872', 'GO:0055114', 'GO:0098869']	['GO:0005515', 'GO:0005634', 'GO:0005737', 'GO:0005813', 'GO:0005814', 'GO:0005819', 'GO:0005829', 'GO:0005856', 'GO:0005874', 'GO:0005879', 'GO:0030030', 'GO:0060271', 'GO:0097711']		
60	1392	9606	Q81MN8	Q9BXF6	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81MN8Q9BXF6two hybrid pooling approach	['IPR003695', 'IPR022371']	['IPR000008', 'IPR019018', 'IPR035892', 'IPR037245']	['GO:0004309', 'GO:0006793']	['GO:0000139', 'GO:0005515', 'GO:0005737', 'GO:0005739', 'GO:0005741', 'GO:0005768', 'GO:0005769', 'GO:0005794', 'GO:0005815', 'GO:0015031', 'GO:0016020', 'GO:0017137', 'GO:0030141', 'GO:0030658', 'GO:0031410', 'GO:0031901', 'GO:0031966', 'GO:0035773', 'GO:0043015', 'GO:0043231', 'GO:0045055', 'GO:0055037', 'GO:0055038', 'GO:0070164', 'GO:0071468', 'GO:2000008']		
